"","Site.Ref","Collected.Date","Variable.Name","Value","Quality","X","Site.name","Latitude","Longitude","temp"
"3323","61615165",2020-07-19,"Water Temp situ(øC) MAX",20.891,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.891
"3324","61615165",2020-07-19,"Water Temp situ(øC) MEAN",20.866,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.866
"3325","61615165",2020-07-19,"Water Temp situ(øC) MIN",20.826,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.826
"3326","61615164",2020-07-19,"Water Temp situ(øC) MAX",21.442,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.442
"3327","61615164",2020-07-19,"Water Temp situ(øC) MEAN",21.417,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.417
"3328","61615164",2020-07-19,"Water Temp situ(øC) MIN",21.385,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.385
"3329","61700075",2020-07-20,"Water Temp situ(øC) MAX",20.71,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.71
"3330","61700075",2020-07-20,"Water Temp situ(øC) MEAN",20.705,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.705
"3331","61700075",2020-07-20,"Water Temp situ(øC) MIN",20.7,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.7
"3332","61700074",2020-07-20,"Water Temp situ(øC) MIN",20.66,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.66
"3333","61700074",2020-07-20,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3334","61700074",2020-07-20,"Water Temp situ(øC) MEAN",20.665,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.665
"3335","61700072",2020-07-20,"Water Temp situ(øC) MAX",21.57,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.57
"3336","61700072",2020-07-20,"Water Temp situ(øC) MEAN",21.522,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.522
"3337","61700072",2020-07-20,"Water Temp situ(øC) MIN",21.35,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.35
"3338","61715045",2020-07-20,"Water Temp situ(øC) MAX",19.601,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.601
"3339","61715045",2020-07-20,"Water Temp situ(øC) MEAN",19.569,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.569
"3340","61715045",2020-07-20,"Water Temp situ(øC) MIN",19.544,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.544
"3341","61672159",2020-07-20,"Water Temp situ(øC) MAX",21.529,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.529
"3342","61672159",2020-07-20,"Water Temp situ(øC) MEAN",21.505,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.505
"3343","61672159",2020-07-20,"Water Temp situ(øC) MIN",21.481,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.481
"3344","61615182",2020-07-20,"Water Temp situ(øC) MAX",21.632,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.632
"3345","61615182",2020-07-20,"Water Temp situ(øC) MEAN",21.612,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.612
"3346","61615182",2020-07-20,"Water Temp situ(øC) MIN",21.597,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.597
"3347","61615165",2020-07-20,"Water Temp situ(øC) MAX",20.88,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.88
"3348","61615165",2020-07-20,"Water Temp situ(øC) MEAN",20.855,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.855
"3349","61615165",2020-07-20,"Water Temp situ(øC) MIN",20.824,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.824
"3350","61615164",2020-07-20,"Water Temp situ(øC) MAX",21.452,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.452
"3351","61615164",2020-07-20,"Water Temp situ(øC) MEAN",21.414,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.414
"3352","61615164",2020-07-20,"Water Temp situ(øC) MIN",21.385,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.385
"3353","61700075",2020-07-21,"Water Temp situ(øC) MAX",20.7,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.7
"3354","61700075",2020-07-21,"Water Temp situ(øC) MEAN",20.695,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.695
"3355","61700075",2020-07-21,"Water Temp situ(øC) MIN",20.69,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.69
"3356","61700074",2020-07-21,"Water Temp situ(øC) MIN",20.66,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.66
"3357","61700074",2020-07-21,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3358","61700074",2020-07-21,"Water Temp situ(øC) MEAN",20.668,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.668
"3359","61700072",2020-07-21,"Water Temp situ(øC) MEAN",21.519,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.519
"3360","61700072",2020-07-21,"Water Temp situ(øC) MIN",21.33,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.33
"3361","61700072",2020-07-21,"Water Temp situ(øC) MAX",21.56,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.56
"3362","61715045",2020-07-21,"Water Temp situ(øC) MAX",19.6,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.6
"3363","61715045",2020-07-21,"Water Temp situ(øC) MEAN",19.57,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.57
"3364","61715045",2020-07-21,"Water Temp situ(øC) MIN",19.549,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.549
"3365","61672159",2020-07-21,"Water Temp situ(øC) MAX",21.536,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.536
"3366","61672159",2020-07-21,"Water Temp situ(øC) MEAN",21.505,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.505
"3367","61672159",2020-07-21,"Water Temp situ(øC) MIN",21.473,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.473
"3368","61615182",2020-07-21,"Water Temp situ(øC) MAX",21.638,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.638
"3369","61615182",2020-07-21,"Water Temp situ(øC) MEAN",21.612,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.612
"3370","61615182",2020-07-21,"Water Temp situ(øC) MIN",21.577,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.577
"3371","61615165",2020-07-21,"Water Temp situ(øC) MAX",20.891,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.891
"3372","61615165",2020-07-21,"Water Temp situ(øC) MEAN",20.862,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.862
"3373","61615165",2020-07-21,"Water Temp situ(øC) MIN",20.837,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.837
"3374","61615164",2020-07-21,"Water Temp situ(øC) MAX",21.439,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.439
"3375","61615164",2020-07-21,"Water Temp situ(øC) MEAN",21.411,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.411
"3376","61615164",2020-07-21,"Water Temp situ(øC) MIN",21.376,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.376
"3377","61700075",2020-07-22,"Water Temp situ(øC) MAX",20.69,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.69
"3378","61700075",2020-07-22,"Water Temp situ(øC) MEAN",20.687,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.687
"3379","61700075",2020-07-22,"Water Temp situ(øC) MIN",20.68,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.68
"3380","61700074",2020-07-22,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3381","61700074",2020-07-22,"Water Temp situ(øC) MIN",20.66,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.66
"3382","61700074",2020-07-22,"Water Temp situ(øC) MEAN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3383","61700072",2020-07-22,"Water Temp situ(øC) MEAN",21.475,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.475
"3384","61700072",2020-07-22,"Water Temp situ(øC) MIN",21.29,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.29
"3385","61700072",2020-07-22,"Water Temp situ(øC) MAX",21.55,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.55
"3386","61715045",2020-07-22,"Water Temp situ(øC) MAX",19.588,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.588
"3387","61715045",2020-07-22,"Water Temp situ(øC) MEAN",19.567,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.567
"3388","61715045",2020-07-22,"Water Temp situ(øC) MIN",19.54,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.54
"3389","61672159",2020-07-22,"Water Temp situ(øC) MAX",21.528,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.528
"3390","61672159",2020-07-22,"Water Temp situ(øC) MEAN",21.501,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.501
"3391","61672159",2020-07-22,"Water Temp situ(øC) MIN",21.47,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.47
"3392","61615182",2020-07-22,"Water Temp situ(øC) MAX",21.627,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.627
"3393","61615182",2020-07-22,"Water Temp situ(øC) MEAN",21.602,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.602
"3394","61615182",2020-07-22,"Water Temp situ(øC) MIN",21.576,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.576
"3395","61615165",2020-07-22,"Water Temp situ(øC) MAX",20.891,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.891
"3396","61615165",2020-07-22,"Water Temp situ(øC) MEAN",20.862,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.862
"3397","61615165",2020-07-22,"Water Temp situ(øC) MIN",20.842,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.842
"3398","61615164",2020-07-22,"Water Temp situ(øC) MAX",21.438,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.438
"3399","61615164",2020-07-22,"Water Temp situ(øC) MEAN",21.408,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.408
"3400","61615164",2020-07-22,"Water Temp situ(øC) MIN",21.378,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.378
"3401","61700075",2020-07-23,"Water Temp situ(øC) MAX",20.68,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.68
"3402","61700075",2020-07-23,"Water Temp situ(øC) MEAN",20.679,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.679
"3403","61700075",2020-07-23,"Water Temp situ(øC) MIN",20.67,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.67
"3404","61700074",2020-07-23,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3405","61700074",2020-07-23,"Water Temp situ(øC) MIN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3406","61700074",2020-07-23,"Water Temp situ(øC) MEAN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3407","61700072",2020-07-23,"Water Temp situ(øC) MEAN",21.413,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.413
"3408","61700072",2020-07-23,"Water Temp situ(øC) MIN",21.26,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.26
"3409","61700072",2020-07-23,"Water Temp situ(øC) MAX",21.53,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.53
"3410","61715045",2020-07-23,"Water Temp situ(øC) MAX",19.596,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.596
"3411","61715045",2020-07-23,"Water Temp situ(øC) MEAN",19.574,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.574
"3412","61715045",2020-07-23,"Water Temp situ(øC) MIN",19.55,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.55
"3413","61672159",2020-07-23,"Water Temp situ(øC) MAX",21.543,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.543
"3414","61672159",2020-07-23,"Water Temp situ(øC) MEAN",21.498,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.498
"3415","61672159",2020-07-23,"Water Temp situ(øC) MIN",21.467,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.467
"3416","61615182",2020-07-23,"Water Temp situ(øC) MAX",21.627,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.627
"3417","61615182",2020-07-23,"Water Temp situ(øC) MEAN",21.604,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.604
"3418","61615182",2020-07-23,"Water Temp situ(øC) MIN",21.583,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.583
"3419","61615165",2020-07-23,"Water Temp situ(øC) MAX",20.889,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.889
"3420","61615165",2020-07-23,"Water Temp situ(øC) MEAN",20.859,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.859
"3421","61615165",2020-07-23,"Water Temp situ(øC) MIN",20.826,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.826
"3422","61615164",2020-07-23,"Water Temp situ(øC) MAX",21.444,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.444
"3423","61615164",2020-07-23,"Water Temp situ(øC) MEAN",21.413,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.413
"3424","61615164",2020-07-23,"Water Temp situ(øC) MIN",21.391,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.391
"3425","61700075",2020-07-24,"Water Temp situ(øC) MAX",20.67,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.67
"3426","61700075",2020-07-24,"Water Temp situ(øC) MEAN",20.67,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.67
"3427","61700075",2020-07-24,"Water Temp situ(øC) MIN",20.67,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.67
"3428","61700074",2020-07-24,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3429","61700074",2020-07-24,"Water Temp situ(øC) MIN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3430","61700074",2020-07-24,"Water Temp situ(øC) MEAN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3431","61700072",2020-07-24,"Water Temp situ(øC) MEAN",21.39,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.39
"3432","61700072",2020-07-24,"Water Temp situ(øC) MIN",21.26,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.26
"3433","61700072",2020-07-24,"Water Temp situ(øC) MAX",21.5,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.5
"3434","61715045",2020-07-24,"Water Temp situ(øC) MAX",19.595,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.595
"3435","61715045",2020-07-24,"Water Temp situ(øC) MEAN",19.572,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.572
"3436","61715045",2020-07-24,"Water Temp situ(øC) MIN",19.54,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.54
"3437","61672159",2020-07-24,"Water Temp situ(øC) MAX",21.526,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.526
"3438","61672159",2020-07-24,"Water Temp situ(øC) MEAN",21.497,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.497
"3439","61672159",2020-07-24,"Water Temp situ(øC) MIN",21.465,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.465
"3440","61615182",2020-07-24,"Water Temp situ(øC) MAX",21.633,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.633
"3441","61615182",2020-07-24,"Water Temp situ(øC) MEAN",21.6,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.6
"3442","61615182",2020-07-24,"Water Temp situ(øC) MIN",21.577,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.577
"3443","61615165",2020-07-24,"Water Temp situ(øC) MAX",20.882,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.882
"3444","61615165",2020-07-24,"Water Temp situ(øC) MEAN",20.86,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.86
"3445","61615165",2020-07-24,"Water Temp situ(øC) MIN",20.837,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.837
"3446","61615164",2020-07-24,"Water Temp situ(øC) MAX",21.446,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.446
"3447","61615164",2020-07-24,"Water Temp situ(øC) MEAN",21.412,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.412
"3448","61615164",2020-07-24,"Water Temp situ(øC) MIN",21.385,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.385
"3449","61700075",2020-07-25,"Water Temp situ(øC) MAX",20.67,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.67
"3450","61700075",2020-07-25,"Water Temp situ(øC) MEAN",20.661,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.661
"3451","61700075",2020-07-25,"Water Temp situ(øC) MIN",20.66,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.66
"3452","61700074",2020-07-25,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3453","61700074",2020-07-25,"Water Temp situ(øC) MIN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3454","61700074",2020-07-25,"Water Temp situ(øC) MEAN",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
"3455","61700072",2020-07-25,"Water Temp situ(øC) MEAN",21.39,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.39
"3456","61700072",2020-07-25,"Water Temp situ(øC) MIN",21.21,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.21
"3457","61700072",2020-07-25,"Water Temp situ(øC) MAX",21.49,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.49
"3458","61715045",2020-07-25,"Water Temp situ(øC) MAX",19.589,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.589
"3459","61715045",2020-07-25,"Water Temp situ(øC) MEAN",19.563,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.563
"3460","61715045",2020-07-25,"Water Temp situ(øC) MIN",19.508,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.508
"3461","61672159",2020-07-25,"Water Temp situ(øC) MAX",21.537,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.537
"3462","61672159",2020-07-25,"Water Temp situ(øC) MEAN",21.502,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.502
"3463","61672159",2020-07-25,"Water Temp situ(øC) MIN",21.474,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,21.474
"3464","61615182",2020-07-25,"Water Temp situ(øC) MAX",21.617,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.617
"3465","61615182",2020-07-25,"Water Temp situ(øC) MEAN",21.594,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.594
"3466","61615182",2020-07-25,"Water Temp situ(øC) MIN",21.572,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.572
"3467","61615165",2020-07-25,"Water Temp situ(øC) MAX",20.886,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.886
"3468","61615165",2020-07-25,"Water Temp situ(øC) MEAN",20.862,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.862
"3469","61615165",2020-07-25,"Water Temp situ(øC) MIN",20.837,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.837
"3470","61615164",2020-07-25,"Water Temp situ(øC) MAX",21.442,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.442
"3471","61615164",2020-07-25,"Water Temp situ(øC) MEAN",21.411,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.411
"3472","61615164",2020-07-25,"Water Temp situ(øC) MIN",21.378,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.378
"3473","61700075",2020-07-26,"Water Temp situ(øC) MAX",20.66,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.66
"3474","61700075",2020-07-26,"Water Temp situ(øC) MEAN",20.655,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.655
"3475","61700075",2020-07-26,"Water Temp situ(øC) MIN",20.65,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.65
"3476","61700074",2020-07-26,"Water Temp situ(øC) MAX",20.67,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.67
